interaction_id,student_id,material_id,timestamp,duration_seconds,score,mastery_level,completed,competency,subject
563,46,4,2025-12-18,2400,22,0.274,True,Geometry and Measurement,Mathematics
567,46,5,2025-12-18,2460,21,0.272,True,Forces and Energy,Physics
333,47,8,2025-09-10,900,11,0.169,True,Numbers and Operations,Mathematics
788,47,95,2025-09-16,2820,38,0.337,True,Ratios and Proportions,Mathematics
97,47,33,2025-09-17,3900,13,0.135,False,Scientific Investigation,Physics
1175,47,10,2025-09-22,2220,11,0.195,False,Scientific Investigation,Physics
262,47,38,2025-09-28,2700,25,0.145,False,Light and Sound,Physics
726,47,91,2025-09-28,720,0,0.134,False,Mechanics and Motion,Physics
1028,47,97,2025-10-09,4380,21,0.26,True,Functions and Graphs,Mathematics
161,47,18,2025-10-10,1980,15,0.23,False,Ratios and Proportions,Mathematics
264,47,29,2025-10-14,660,20,0.204,True,Functions and Graphs,Mathematics
1092,47,19,2025-10-15,2160,25,0.269,False,Functions and Graphs,Mathematics
631,47,38,2025-10-20,3180,5,0.255,True,Light and Sound,Physics
522,47,86,2025-10-25,1980,17,0.21,True,Light and Sound,Physics
629,47,68,2025-10-28,2460,9,0.152,True,Matter and Heat,Physics
46,47,54,2025-10-29,2880,23,0.16,True,Ratios and Proportions,Mathematics
792,47,29,2025-10-29,960,28,0.231,True,Functions and Graphs,Mathematics
1119,47,28,2025-10-29,3480,10,0.257,True,Numbers and Operations,Mathematics
620,47,37,2025-11-01,1140,15,0.194,True,Algebra and Equations,Mathematics
1147,47,82,2025-11-03,2100,29,0.302,True,Functions and Graphs,Mathematics
286,47,40,2025-11-11,3540,16,0.153,True,Electricity and Magnetism,Physics
882,47,70,2025-11-11,3180,36,0.251,False,Algebra and Equations,Mathematics
1051,47,35,2025-11-12,2340,38,0.359,True,Algebra and Equations,Mathematics
924,47,72,2025-11-22,3600,24,0.15,False,Geometry and Measurement,Mathematics
149,47,19,2025-12-05,1500,9,0.186,False,Functions and Graphs,Mathematics
376,47,39,2025-12-11,3120,12,0.159,True,Scientific Investigation,Physics
740,47,100,2025-12-22,2640,8,0.266,False,Light and Sound,Physics
15,47,49,2025-12-26,1500,14,0.2,False,Geometry and Measurement,Mathematics
992,48,63,2025-09-10,3480,16,0.273,True,Geometry and Measurement,Mathematics
1060,48,94,2025-09-18,2520,11,0.244,True,Matter and Heat,Physics
228,48,36,2025-09-19,3000,39,0.237,False,Ratios and Proportions,Mathematics
914,48,28,2025-09-19,2160,17,0.161,True,Numbers and Operations,Mathematics
73,48,73,2025-09-25,1080,23,0.245,True,Scientific Investigation,Physics
979,48,84,2025-09-27,2520,27,0.26,True,Statistics and Probability,Mathematics
1154,48,13,2025-10-07,3060,31,0.332,True,Geometry and Measurement,Mathematics
1130,48,84,2025-10-11,3360,28,0.259,True,Statistics and Probability,Mathematics
584,48,97,2025-10-28,4140,14,0.248,True,Functions and Graphs,Mathematics
976,48,74,2025-11-12,2760,20,0.17,False,Statistics and Probability,Mathematics
867,48,9,2025-11-15,960,27,0.216,True,Geometry and Measurement,Mathematics
1134,48,20,2025-11-16,3600,29,0.337,True,Algebra and Equations,Mathematics
688,48,69,2025-11-20,2460,31,0.269,True,Matter and Heat,Physics
411,48,84,2025-11-22,3000,17,0.199,True,Statistics and Probability,Mathematics
743,48,70,2025-11-22,3300,17,0.196,True,Algebra and Equations,Mathematics
402,48,21,2025-11-23,3120,18,0.255,True,Matter and Heat,Physics
45,48,68,2025-12-07,2880,22,0.219,True,Matter and Heat,Physics
1049,48,86,2025-12-14,2040,1,0.192,True,Light and Sound,Physics
770,48,65,2025-12-19,3660,26,0.326,True,Functions and Graphs,Mathematics
907,48,37,2025-12-22,1680,21,0.304,True,Algebra and Equations,Mathematics
515,48,55,2025-12-23,2160,23,0.199,True,Numbers and Operations,Mathematics
748,48,77,2025-12-27,3900,12,0.167,True,Numbers and Operations,Mathematics
602,48,45,2025-12-30,1500,0,0.208,True,Light and Sound,Physics
392,49,78,2025-09-07,2940,49,0.381,True,Scientific Investigation,Physics
502,49,28,2025-09-09,2520,24,0.276,True,Numbers and Operations,Mathematics
372,49,49,2025-09-10,1200,44,0.412,True,Geometry and Measurement,Mathematics
271,49,60,2025-09-11,1860,38,0.308,True,Functions and Graphs,Mathematics
1185,49,73,2025-09-13,1260,66,0.679,True,Scientific Investigation,Physics
461,49,46,2025-09-19,960,13,0.346,True,Mechanics and Motion,Physics
879,49,1,2025-09-19,780,55,0.501,True,Algebra and Equations,Mathematics
116,49,13,2025-09-30,2340,35,0.297,False,Geometry and Measurement,Mathematics
731,49,97,2025-10-02,2820,61,0.518,True,Functions and Graphs,Mathematics
758,49,48,2025-10-07,1800,11,0.276,False,Algebra and Equations,Mathematics
193,49,44,2025-10-09,1560,24,0.283,False,Ratios and Proportions,Mathematics
705,49,36,2025-10-14,2640,46,0.428,False,Ratios and Proportions,Mathematics
871,49,69,2025-10-15,2760,57,0.373,True,Matter and Heat,Physics
413,49,7,2025-10-17,2220,24,0.353,True,Ratios and Proportions,Mathematics
1050,49,1,2025-10-17,720,72,0.551,True,Algebra and Equations,Mathematics
575,49,93,2025-10-18,1920,24,0.398,True,Ratios and Proportions,Mathematics
536,49,88,2025-10-22,2160,60,0.456,True,Scientific Investigation,Physics
773,49,32,2025-10-22,1740,51,0.42,True,Mechanics and Motion,Physics
847,49,100,2025-10-24,2640,44,0.277,True,Light and Sound,Physics
928,49,66,2025-11-02,1320,44,0.368,True,Numbers and Operations,Mathematics
752,49,52,2025-11-03,1440,34,0.409,True,Mechanics and Motion,Physics
870,49,59,2025-11-03,3300,37,0.408,True,Algebra and Equations,Mathematics
667,49,34,2025-11-06,1140,51,0.423,True,Functions and Graphs,Mathematics
768,49,1,2025-11-12,840,20,0.315,True,Algebra and Equations,Mathematics
245,49,49,2025-11-22,1920,33,0.308,True,Geometry and Measurement,Mathematics
529,49,37,2025-11-28,1440,25,0.193,True,Algebra and Equations,Mathematics
1181,49,73,2025-11-30,1140,46,0.588,True,Scientific Investigation,Physics
660,49,3,2025-12-11,2040,31,0.37,True,Functions and Graphs,Mathematics
616,49,2,2025-12-13,1620,19,0.336,True,Numbers and Operations,Mathematics
749,49,81,2025-12-22,1020,57,0.487,True,Geometry and Measurement,Mathematics
929,49,48,2025-12-23,1620,55,0.519,True,Algebra and Equations,Mathematics
810,49,88,2025-12-25,1620,74,0.548,True,Scientific Investigation,Physics
454,49,94,2025-12-29,4080,23,0.258,False,Matter and Heat,Physics
921,49,30,2025-12-30,2100,58,0.499,True,Ratios and Proportions,Mathematics
1088,50,59,2025-09-04,4020,20,0.307,True,Algebra and Equations,Mathematics
608,50,62,2025-09-06,660,30,0.227,True,Electricity and Magnetism,Physics
280,50,19,2025-09-07,1260,47,0.392,False,Functions and Graphs,Mathematics
1024,50,16,2025-09-22,2880,23,0.268,True,Forces and Energy,Physics
473,50,44,2025-10-01,1620,25,0.346,True,Ratios and Proportions,Mathematics
147,50,39,2025-10-06,3480,42,0.255,True,Scientific Investigation,Physics
622,50,54,2025-10-11,2040,30,0.387,True,Ratios and Proportions,Mathematics
1122,50,80,2025-10-11,1800,39,0.422,False,Electricity and Magnetism,Physics
1132,50,19,2025-10-18,1800,37,0.461,True,Functions and Graphs,Mathematics
999,50,71,2025-10-19,1680,38,0.208,True,Light and Sound,Physics
883,50,33,2025-10-20,2820,15,0.255,True,Scientific Investigation,Physics
387,50,72,2025-10-27,3360,3,0.196,True,Geometry and Measurement,Mathematics
1065,50,83,2025-11-01,1620,23,0.196,False,Light and Sound,Physics
664,50,29,2025-11-04,720,41,0.385,True,Functions and Graphs,Mathematics
719,50,35,2025-11-09,2040,9,0.266,True,Algebra and Equations,Mathematics
19,50,34,2025-11-12,1560,10,0.258,True,Functions and Graphs,Mathematics
205,50,36,2025-11-18,2700,37,0.269,True,Ratios and Proportions,Mathematics
352,50,7,2025-11-22,2100,31,0.318,False,Ratios and Proportions,Mathematics
1165,50,1,2025-11-23,960,44,0.355,True,Algebra and Equations,Mathematics
437,50,51,2025-11-26,840,24,0.188,True,Matter and Heat,Physics
988,50,33,2025-11-28,3300,12,0.266,True,Scientific Investigation,Physics
1191,50,97,2025-12-01,2940,39,0.571,True,Functions and Graphs,Mathematics
804,50,77,2025-12-25,3960,33,0.244,True,Numbers and Operations,Mathematics
896,50,30,2025-12-26,2040,49,0.405,True,Ratios and Proportions,Mathematics
697,50,40,2025-12-27,3600,32,0.331,True,Electricity and Magnetism,Physics
